site,source_entries,kind,opcode,target,target_name,classification,confidence
0x47134,main_handle_potions@0x46FEA,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x47140,main_handle_potions@0x46FEA,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x471AC,main_score_update@0x4715E,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x47204,main_score_update@0x4715E,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x47226,main_score_update@0x4715E,call,jsr 0x47cfe.l,0x047CFE,handle_tport,documented_game_entry,Verified
0x4724E,main_score_update@0x4715E,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x47270,main_score_update@0x4715E,call,jsr 0x510fc.l,0x0510FC,calc_direction,documented_game_entry,Verified
0x47280,main_score_update@0x4715E,call,jsr 0x51000.l,0x051000,path_grid_set_high_direction_if_empty,documented_game_entry,Verified
0x47286,main_score_update@0x4715E,call,jsr 0x4f912.l,0x04F912,thief_compute_path,documented_game_entry,Verified
0x47310,main_score_update@0x4715E,call,jsr 0x50616.l,0x050616,tport_player_flash,documented_game_entry,Verified
0x47324,main_score_update@0x4715E,call,jsr 0x50662.l,0x050662,tport_player_move,documented_game_entry,Verified
0x47338,main_score_update@0x4715E,call,jsr 0x50b88.l,0x050B88,tport_restore_player_picture,documented_game_entry,Verified
0x47350,main_score_update@0x4715E,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x4741A,main_score_update@0x4715E,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x4746C,main_score_update@0x4715E,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x474B0,main_score_update@0x4715E,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x47592,main_handle_shots@0x474F6,call,jsr 0x40906.l,0x040906,shot_mob_collision,documented_game_entry,Verified
0x475AA,main_handle_shots@0x474F6,call,jsr 0x4af50.l,0x04AF50,resolve_shot_hit,documented_game_entry,Verified
0x477BE,main_handle_shots@0x474F6,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x47826,main_handle_shots@0x474F6,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x47AFA,main_handle_shots@0x474F6,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x47B0C,main_handle_shots@0x474F6,call,jsr 0x5df9c.l,0x05DF9C,mob_place_explosion,documented_game_entry,Verified
0x47C6C,tport_cycle_start@0x47C0E,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x47CE0,tport_cycle_start@0x47C0E,call,jsr 0x5df5a.l,0x05DF5A,mob_place_tport_anim,documented_game_entry,Verified
0x47D2E,handle_tport@0x47CFE,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x47D9E,handle_tport@0x47CFE,call,jsr 0x5df8e.l,0x05DF8E,tport_create_splodey,documented_game_entry,Verified
0x47E36,shot_impact_spawn@0x47DAE,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x47F90,shot_impact_spawn@0x47DAE,call,jsr 0x5df5a.l,0x05DF5A,mob_place_tport_anim,documented_game_entry,Verified
0x47FDE,open_timed_doors@0x47FAC,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x47FFA,open_timed_doors@0x47FAC,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x480C0,main_start_game@0x4800C,call,jsr 0x4341e.l,0x04341E,player_resetall,documented_game_entry,Verified
0x480DC,main_start_game@0x4800C,call,jsr 0x4ccbc.l,0x04CCBC,main_msgbox_countdown,documented_game_entry,Verified
0x480EC,main_start_game@0x4800C,call,jsr 0x486fe.l,0x0486FE,secret_check,documented_game_entry,Verified
0x4810A,main_start_game@0x4800C,call,jsr 0x40cf2.l,0x040CF2,maze_init,documented_game_entry,Verified
0x48134,main_start_game@0x4800C,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4813A,main_start_game@0x4800C,call,jsr 0x44db4.l,0x044DB4,show_level_start_screen,documented_game_entry,Verified
0x4814E,main_start_game@0x4800C,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x48156,main_start_game@0x4800C,call,jsr 0x438ae.l,0x0438AE,maze_new_level_setup,documented_game_entry,Verified
0x48170,main_start_game@0x4800C,call,jsr 0x43486.l,0x043486,init_display,documented_game_entry,Verified
0x48190,main_start_game@0x4800C,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x481D8,main_start_game@0x4800C,call,jsr 0x272.l,0x000272,display_large_decimal_value,documented_os_api,Verified
0x481FE,main_start_game@0x4800C,call,jsr 0x40d4e.l,0x040D4E,maze_select_bank_special,documented_game_entry,Verified
0x48204,main_start_game@0x4800C,call,jsr 0x44db4.l,0x044DB4,show_level_start_screen,documented_game_entry,Verified
0x4820A,main_start_game@0x4800C,call,jsr 0x438ae.l,0x0438AE,maze_new_level_setup,documented_game_entry,Verified
0x48224,main_start_game@0x4800C,call,jsr 0x43486.l,0x043486,init_display,documented_game_entry,Verified
0x48252,main_start_game@0x4800C,call,jsr 0x48bec.l,0x048BEC,player_start_inner,documented_game_entry,Verified
0x48278,main_start_game@0x4800C,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x482CA,main_start_game@0x4800C,call,jsr 0x48bec.l,0x048BEC,player_start_inner,documented_game_entry,Verified
0x4833A,main_start_game@0x4800C,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x4834E,main_start_game@0x4800C,call,jsr 0x48b58.l,0x048B58,update_monster_spawn_bonus_from_score_per_coin,documented_game_entry,Verified
0x48358,main_start_game@0x4800C,call,jsr 0x43f68.l,0x043F68,maze_addrandompickups,documented_game_entry,Verified
0x4835E,main_start_game@0x4800C,call,jsr 0x4e432.l,0x04E432,thief_setup,documented_game_entry,Verified
0x48364,main_start_game@0x4800C,call,jsr 0x4526a.l,0x04526A,maze_show,documented_game_entry,Verified
0x4837E,main_start_game@0x4800C,call,jsr 0x4d900.l,0x04D900,player_activecount,documented_game_entry,Verified
0x48392,main_start_game@0x4800C,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4839C,main_start_game@0x4800C,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x483B0,main_start_game@0x4800C,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x483CE,main_start_game@0x4800C,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x483E0,main_start_game@0x4800C,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x483F4,main_start_game@0x4800C,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x484B8,main_start_game@0x4800C,call,jsr 0x44204.l,0x044204,start_attract_to_game,documented_game_entry,Verified
0x484C4,main_start_game@0x4800C,call,jsr 0x488ca.l,0x0488CA,player_coindrop,documented_game_entry,Verified
0x484FE,main_start_game@0x4800C,call,jsr 0x488ca.l,0x0488CA,player_coindrop,documented_game_entry,Verified
0x48518,main_start_game@0x4800C,call,jsr 0x40cc4.l,0x040CC4,maze_select_alt_bank,documented_game_entry,Verified
0x48524,main_start_game@0x4800C,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x48530,main_start_game@0x4800C,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x48536,main_start_game@0x4800C,call,jsr 0x5fcce.l,0x05FCCE,pf_palette_clear,documented_game_entry,Verified
0x48556,main_start_game@0x4800C,call,jsr 0x436fe.l,0x0436FE,maze_load_pickup_config,documented_game_entry,Verified
0x4855C,main_start_game@0x4800C,call,jsr 0x438ae.l,0x0438AE,maze_new_level_setup,documented_game_entry,Verified
0x48576,main_start_game@0x4800C,call,jsr 0x43486.l,0x043486,init_display,documented_game_entry,Verified
0x48582,main_start_game@0x4800C,call,jsr 0x48bb6.l,0x048BB6,player_join,documented_game_entry,Verified
0x48588,main_start_game@0x4800C,call,jsr 0x48b58.l,0x048B58,update_monster_spawn_bonus_from_score_per_coin,documented_game_entry,Verified
0x48590,main_start_game@0x4800C,call,jsr 0x43f68.l,0x043F68,maze_addrandompickups,documented_game_entry,Verified
0x48596,main_start_game@0x4800C,call,jsr 0x4526a.l,0x04526A,maze_show,documented_game_entry,Verified
0x485B4,main_start_game@0x4800C,call,jsr 0x48bb6.l,0x048BB6,player_join,documented_game_entry,Verified
0x485C2,main_start_game@0x4800C,call,jsr 0x48a36.l,0x048A36,player_join_finalize,documented_game_entry,Verified
0x485EA,main_start_game@0x4800C,call,jsr 0x488ca.l,0x0488CA,player_coindrop,documented_game_entry,Verified
0x48618,main_start_game@0x4800C,call,jsr 0x40cc4.l,0x040CC4,maze_select_alt_bank,documented_game_entry,Verified
0x48636,main_start_game@0x4800C,call,jsr 0x436fe.l,0x0436FE,maze_load_pickup_config,documented_game_entry,Verified
0x4863C,main_start_game@0x4800C,call,jsr 0x438ae.l,0x0438AE,maze_new_level_setup,documented_game_entry,Verified
0x48656,main_start_game@0x4800C,call,jsr 0x43486.l,0x043486,init_display,documented_game_entry,Verified
0x48662,main_start_game@0x4800C,call,jsr 0x48bb6.l,0x048BB6,player_join,documented_game_entry,Verified
0x48668,main_start_game@0x4800C,call,jsr 0x48b58.l,0x048B58,update_monster_spawn_bonus_from_score_per_coin,documented_game_entry,Verified
0x48672,main_start_game@0x4800C,call,jsr 0x43f68.l,0x043F68,maze_addrandompickups,documented_game_entry,Verified
0x48684,main_start_game@0x4800C,call,jsr 0x48bb6.l,0x048BB6,player_join,documented_game_entry,Verified
0x4868C,main_start_game@0x4800C,call,jsr 0x4526a.l,0x04526A,maze_show,documented_game_entry,Verified
0x486A6,main_start_game@0x4800C,call,jsr 0x48bb6.l,0x048BB6,player_join,documented_game_entry,Verified
0x486B4,main_start_game@0x4800C,call,jsr 0x48a36.l,0x048A36,player_join_finalize,documented_game_entry,Verified
0x486D4,main_start_game@0x4800C,call,jsr 0x488ca.l,0x0488CA,player_coindrop,documented_game_entry,Verified
0x486E2,main_start_game@0x4800C,call,jsr 0x48a36.l,0x048A36,player_join_finalize,documented_game_entry,Verified
0x48780,speech_welcome@0x48754,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x487B4,speech_welcome@0x48754,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x48816,player_lowhealth@0x487CA,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4885A,player_lowhealth@0x487CA,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x48888,player_lowhealth@0x487CA,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4889C,player_lowhealth@0x487CA,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x48908,player_coindrop@0x488CA,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x489A8,player_coindrop@0x488CA,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x489DE,remove_dying_player_sprites@0x489B8,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x48A0A,remove_dying_player_sprites@0x489B8,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x48A6A,player_join_finalize@0x48A36,call,jsr 0x488ca.l,0x0488CA,player_coindrop,documented_game_entry,Verified
0x48A80,player_join_finalize@0x48A36,call,jsr 0x1cc.l,0x0001CC,activate_player_time_tracking,documented_os_api,Verified
0x48ABC,player_join_finalize@0x48A36,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x48B3A,player_join_finalize@0x48A36,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x48B46,player_join_finalize@0x48A36,call,jsr 0x48754.l,0x048754,speech_welcome,documented_game_entry,Verified
0x48BCA,player_join@0x48BB6,call,jsr 0x48bec.l,0x048BEC,player_start_inner,documented_game_entry,Verified
0x48BDC,player_join@0x48BB6,call,jsr 0x48a36.l,0x048A36,player_join_finalize,documented_game_entry,Verified
0x48C62,player_start_inner@0x48BEC,call,jsr 0x5e584.l,0x05E584,tile_on_screen_test,documented_game_entry,Verified
0x48C76,player_start_inner@0x48BEC,call,jsr 0x48f12.l,0x048F12,tile_occupancy_test,documented_game_entry,Verified
0x48C9A,player_start_inner@0x48BEC,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x48D80,player_start_inner@0x48BEC,call,jsr 0x5fd6a.l,0x05FD6A,copy_longwords,documented_game_entry,Verified
0x48DF6,player_start_inner@0x48BEC,call,jsr 0x5dc58.l,0x05DC58,mob_create,documented_game_entry,Verified
0x48E26,player_start_inner@0x48BEC,call,jsr 0x47c0e.l,0x047C0E,tport_cycle_start,documented_game_entry,Verified
0x490CC,main_move_monsters@0x49034,call,jsr 0x40e6a.l,0x040E6A,monsters_everything,documented_game_entry,Verified
0x492B0,monster_create_shot@0x490DC,call,jsr 0x5df68.l,0x05DF68,mob_place_shot,documented_game_entry,Verified
0x49304,handle_generate@0x492C0,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x49316,handle_generate@0x492C0,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4935C,handle_generate@0x492C0,call,jsr 0x48f12.l,0x048F12,tile_occupancy_test,documented_game_entry,Verified
0x4941E,handle_generate@0x492C0,call,jsr 0x5dc58.l,0x05DC58,mob_create,documented_game_entry,Verified
0x49478,death_potion_score@0x49446,call,jsr 0x49498.l,0x049498,playfield_showscore,documented_game_entry,Verified
0x49588,playfield_showscore@0x49498,call,jsr 0x5df72.l,0x05DF72,mob_place_anim,documented_game_entry,Verified
0x4961C,monster_playerhit@0x495A6,jump,"jmp 0x49620(pc, d1.w)",,monster_playerhit_jumptbl@0x495FC,documented_computed_dispatch,Verified
0x49680,dispatch:monster_playerhit_jumptbl[9]@0x4967A,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4969A,dispatch:monster_playerhit_jumptbl[9]@0x4967A,call,jsr 0x4590e.l,0x04590E,player_it_label_clear,documented_game_entry,Verified
0x496A6,dispatch:monster_playerhit_jumptbl[9]@0x4967A,call,jsr 0x45866.l,0x045866,player_it_label_set,documented_game_entry,Verified
0x496CE,dispatch:monster_playerhit_jumptbl[9]@0x4967A,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x496EE,dispatch:monster_playerhit_jumptbl[9]@0x4967A,call,jsr 0x5214c.l,0x05214C,player_add_score_with_mult,documented_game_entry,Verified
0x49700,dispatch:monster_playerhit_jumptbl[9]@0x4967A,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x49766,dispatch:monster_playerhit_jumptbl[0]@0x49634,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x49778,dispatch:monster_playerhit_jumptbl[0]@0x49634,call,jsr 0x5214c.l,0x05214C,player_add_score_with_mult,documented_game_entry,Verified
0x497C8,dispatch:monster_playerhit_jumptbl[0]@0x49634;dispatch:monster_playerhit_jumptbl[1]/monster_playerhit_jumptbl[5]@0x4964C;dispatch:monster_playerhit_jumptbl[2]@0x49654;dispatch:monster_playerhit_jumptbl[4]@0x4965C;dispatch:monster_playerhit_jumptbl[6]/monster_playerhit_jumptbl[8]@0x4970A;dispatch:monster_playerhit_jumptbl[7]@0x4966E,call,jsr 0x49a3c.l,0x049A3C,death_damage_accumulate,documented_game_entry,Verified
0x4986A,dispatch:monster_playerhit_jumptbl[0]@0x49634;dispatch:monster_playerhit_jumptbl[1]/monster_playerhit_jumptbl[5]@0x4964C;dispatch:monster_playerhit_jumptbl[2]@0x49654;dispatch:monster_playerhit_jumptbl[4]@0x4965C;dispatch:monster_playerhit_jumptbl[6]/monster_playerhit_jumptbl[8]@0x4970A;dispatch:monster_playerhit_jumptbl[7]@0x4966E,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x4988A,dispatch:monster_playerhit_jumptbl[0]@0x49634;dispatch:monster_playerhit_jumptbl[1]/monster_playerhit_jumptbl[5]@0x4964C;dispatch:monster_playerhit_jumptbl[2]@0x49654;dispatch:monster_playerhit_jumptbl[4]@0x4965C;dispatch:monster_playerhit_jumptbl[6]/monster_playerhit_jumptbl[8]@0x4970A;dispatch:monster_playerhit_jumptbl[7]@0x4966E,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x498B4,dispatch:monster_playerhit_jumptbl[0]@0x49634;dispatch:monster_playerhit_jumptbl[1]/monster_playerhit_jumptbl[5]@0x4964C;dispatch:monster_playerhit_jumptbl[2]@0x49654;dispatch:monster_playerhit_jumptbl[4]@0x4965C;dispatch:monster_playerhit_jumptbl[6]/monster_playerhit_jumptbl[8]@0x4970A;dispatch:monster_playerhit_jumptbl[7]@0x4966E,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x498C4,dispatch:monster_playerhit_jumptbl[0]@0x49634;dispatch:monster_playerhit_jumptbl[1]/monster_playerhit_jumptbl[5]@0x4964C;dispatch:monster_playerhit_jumptbl[2]@0x49654;dispatch:monster_playerhit_jumptbl[4]@0x4965C;dispatch:monster_playerhit_jumptbl[6]/monster_playerhit_jumptbl[8]@0x4970A;dispatch:monster_playerhit_jumptbl[7]@0x4966E,call,jsr 0x5214c.l,0x05214C,player_add_score_with_mult,documented_game_entry,Verified
0x498D0,dispatch:monster_playerhit_jumptbl[0]@0x49634;dispatch:monster_playerhit_jumptbl[1]/monster_playerhit_jumptbl[5]@0x4964C;dispatch:monster_playerhit_jumptbl[2]@0x49654;dispatch:monster_playerhit_jumptbl[4]@0x4965C;dispatch:monster_playerhit_jumptbl[6]/monster_playerhit_jumptbl[8]@0x4970A;dispatch:monster_playerhit_jumptbl[7]@0x4966E,call,jsr 0x49a98.l,0x049A98,player_hurt_speech_timer,documented_game_entry,Verified
0x49960,dispatch:monster_playerhit_jumptbl[1]/monster_playerhit_jumptbl[5]@0x4964C;dispatch:monster_playerhit_jumptbl[2]@0x49654;dispatch:monster_playerhit_jumptbl[4]@0x4965C;dispatch:monster_playerhit_jumptbl[6]/monster_playerhit_jumptbl[8]@0x4970A;dispatch:monster_playerhit_jumptbl[7]@0x4966E,call,jsr 0x510fc.l,0x0510FC,calc_direction,documented_game_entry,Verified
0x499B2,dispatch:monster_playerhit_jumptbl[1]/monster_playerhit_jumptbl[5]@0x4964C;dispatch:monster_playerhit_jumptbl[2]@0x49654;dispatch:monster_playerhit_jumptbl[4]@0x4965C;dispatch:monster_playerhit_jumptbl[6]/monster_playerhit_jumptbl[8]@0x4970A;dispatch:monster_playerhit_jumptbl[7]@0x4966E,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x499C2,dispatch:monster_playerhit_jumptbl[1]/monster_playerhit_jumptbl[5]@0x4964C;dispatch:monster_playerhit_jumptbl[2]@0x49654;dispatch:monster_playerhit_jumptbl[4]@0x4965C;dispatch:monster_playerhit_jumptbl[6]/monster_playerhit_jumptbl[8]@0x4970A;dispatch:monster_playerhit_jumptbl[7]@0x4966E,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x49A2C,dispatch:monster_playerhit_jumptbl[1]/monster_playerhit_jumptbl[5]@0x4964C;dispatch:monster_playerhit_jumptbl[2]@0x49654;dispatch:monster_playerhit_jumptbl[4]@0x4965C;dispatch:monster_playerhit_jumptbl[6]/monster_playerhit_jumptbl[8]@0x4970A;dispatch:monster_playerhit_jumptbl[7]@0x4966E,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x49A7C,death_damage_accumulate@0x49A3C,call,jsr 0x47c0e.l,0x047C0E,tport_cycle_start,documented_game_entry,Verified
0x49A88,death_damage_accumulate@0x49A3C,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x49AC8,player_hurt_speech_timer@0x49A98,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x49B18,player_hurt_speech_timer@0x49A98,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x49B34,player_hurt_speech_timer@0x49A98,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x49BE2,highscore_table_init@0x49BD0,call,jsr 0x1a8.l,0x0001A8,read_game_config,documented_os_api,Verified
0x49C0C,highscore_table_init@0x49BD0,call,jsr 0x1b4.l,0x0001B4,write_high_score_entry,documented_os_api,Verified
0x49C32,highscore_table_init@0x49BD0,call,jsr 0x1ae.l,0x0001AE,read_high_score_entry,documented_os_api,Verified
0x49C50,highscore_table_init@0x49BD0,call,jsr 0x1ae.l,0x0001AE,read_high_score_entry,documented_os_api,Verified
0x49C92,highscore_table_init@0x49BD0,call,jsr 0x1b4.l,0x0001B4,write_high_score_entry,documented_os_api,Verified
0x49CCE,highscore_table_init@0x49BD0,call,jsr 0x1c0.l,0x0001C0,write_eeprom_setting,documented_os_api,Verified
0x49D3A,highscore_check@0x49D0E,call,jsr 0x1c6.l,0x0001C6,rank_high_score,documented_os_api,Verified
0x49DD6,highscore_check@0x49D0E,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x49ED0,player_death_sequence@0x49DE6,call,jsr 0x55440.l,0x055440,name_entry_step_char,documented_game_entry,Verified
0x49F14,player_death_sequence@0x49DE6,call,jsr 0x4a44a.l,0x04A44A,name_entry_draw_large_char,documented_game_entry,Verified
0x49FF2,player_death_sequence@0x49DE6,call,jsr 0x4a44a.l,0x04A44A,name_entry_draw_large_char,documented_game_entry,Verified
0x4A05C,player_death_sequence@0x49DE6,call,jsr 0x4a44a.l,0x04A44A,name_entry_draw_large_char,documented_game_entry,Verified
0x4A0CA,player_death_sequence@0x49DE6,call,jsr 0x1b4.l,0x0001B4,write_high_score_entry,documented_os_api,Verified
0x4A10A,player_death_sequence@0x49DE6,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x4A110,player_death_sequence@0x49DE6,call,jsr 0x44c7e.l,0x044C7E,show_continue_prompt,documented_game_entry,Verified
0x4A140,attract_highscores@0x4A124,call,jsr 0x40d24.l,0x040D24,maze_select_bank,documented_game_entry,Verified
0x4A146,attract_highscores@0x4A124,call,jsr 0x438ae.l,0x0438AE,maze_new_level_setup,documented_game_entry,Verified
0x4A160,attract_highscores@0x4A124,call,jsr 0x43486.l,0x043486,init_display,documented_game_entry,Verified
0x4A180,attract_highscores@0x4A124,call,jsr (a2),,,indirect_call,Strong inference
0x4A18C,attract_highscores@0x4A124,call,jsr (a2),,,indirect_call,Strong inference
0x4A198,attract_highscores@0x4A124,call,jsr (a2),,,indirect_call,Strong inference
0x4A1A4,attract_highscores@0x4A124,call,jsr (a2),,,indirect_call,Strong inference
0x4A1AE,attract_highscores@0x4A124,call,jsr (a2),,,indirect_call,Strong inference
0x4A204,attract_highscores@0x4A124,call,jsr 0x1ae.l,0x0001AE,read_high_score_entry,documented_os_api,Verified
0x4A274,attract_highscores@0x4A124,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4A2A2,attract_highscores@0x4A124,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x4A32A,draw_player_initials_entry@0x4A2CA,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4A354,draw_player_initials_entry@0x4A2CA,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4A382,draw_player_initials_entry@0x4A2CA,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x4A3E8,draw_player_initials_entry@0x4A2CA,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4A42E,draw_player_initials_entry@0x4A2CA,call,jsr 0x4a44a.l,0x04A44A,name_entry_draw_large_char,documented_game_entry,Verified
0x4A466,name_entry_draw_large_char@0x4A44A,call,jsr 0x224.l,0x000224,calc_alpha_address,documented_os_api,Verified
0x4A4DE,name_entry_draw_large_char@0x4A44A,call,jsr 0x49b44.l,0x049B44,ascii_to_alpha_glyph,documented_game_entry,Verified
0x4A4EA,name_entry_draw_large_char@0x4A44A,call,jsr 0x20c.l,0x00020C,display_large_char_at,documented_os_api,Verified
0x4A5A8,main_move_players@0x4A53A,call,jsr 0x4c9a2.l,0x04C9A2,demo_speech_cmd,documented_game_entry,Verified
0x4A5C4,main_move_players@0x4A53A,call,jsr 0x48bb6.l,0x048BB6,player_join,documented_game_entry,Verified
0x4A61E,main_move_players@0x4A53A,call,jsr 0x54fe8.l,0x054FE8,secret_name_entry_update,documented_game_entry,Verified
0x4A632,main_move_players@0x4A53A,call,jsr 0x49de6.l,0x049DE6,player_death_sequence,documented_game_entry,Verified
0x4A6C0,main_move_players@0x4A53A,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x4A78C,main_move_players@0x4A53A,call,jsr 0x4d476.l,0x04D476,show_level_end_bonus_screen,documented_game_entry,Verified
0x4A7D6,main_move_players@0x4A53A,call,jsr 0x50e34.l,0x050E34,player_damage_sample_update,documented_game_entry,Verified
0x4AA1E,main_move_players@0x4A53A,call,jsr 0x41bf0.l,0x041BF0,player_try_move,documented_game_entry,Verified
0x4AA68,main_move_players@0x4A53A,call,jsr 0x53346.l,0x053346,check_forcefield_collision,documented_game_entry,Verified
0x4AAEE,main_move_players@0x4A53A,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x4ABE8,main_move_players@0x4A53A,call,jsr 0x53666.l,0x053666,player_create_shot,documented_game_entry,Verified
0x4ACC2,main_move_players@0x4A53A,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x4ACFC,main_move_players@0x4A53A,call,jsr 0x47fac.l,0x047FAC,open_timed_doors,documented_game_entry,Verified
0x4AD16,main_move_players@0x4A53A,call,jsr 0x5e80c.l,0x05E80C,maze_convert_walls_to_exits,documented_game_entry,Verified
0x4AD26,main_move_players@0x4A53A,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4AD6C,sound_speech_play@0x4AD4E,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4AD8E,sound_play@0x4AD76,call,jsr 0x242.l,0x000242,try_send_sound_command,documented_os_api,Verified
0x4ADA2,sound_play@0x4AD76,call,jsr 0x4add6.l,0x04ADD6,enqueue_sound,documented_game_entry,Verified
0x4AE64,main_update_sound@0x4AE20,call,jsr 0x242.l,0x000242,try_send_sound_command,documented_os_api,Verified
0x4AFF8,resolve_shot_hit@0x4AF50,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4B184,resolve_shot_hit@0x4AF50,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
